LONGITUDE,LATITUDE,DATE,SERVICEORDERSTATUS,STREETADDRESS,ZIPCODE,WARD
-76.97160562,38.89755747,Jun-20,Closed,560 25TH PLACE NE,20002,7
-77.02155009,38.93659925,Jun-20,Closed,3650 WARDER STREET NW,20010,1
-77.02918487,38.91437001,Jun-20,Closed,1229 S STREET NW,20009,1
-77.03456301,38.95378321,Jun-20,Closed,1416 INGRAHAM STREET NW,20011,4
-77.03483279,38.91280453,Jun-20,Closed,1501 R STREET NW,20009,2
-77.02380418,38.92790381,Jun-20,Closed,724 COLUMBIA ROAD NW,20001,1
-77.08202547,38.9124896,Jun-20,Closed,4412 RESERVOIR ROAD NW,20007,3
-77.03994814,38.91580015,Jun-20,Closed,1735 T STREET NW,20009,2
-77.01302383,38.94351897,Jun-20,Closed,115 VARNUM STREET NW,20011,4
-77.01800813,38.94230273,Jun-20,Closed,419 UPSHUR STREET NW,20011,4
-77.01947047,38.93613704,Jun-20,Closed,3652 PARK PLACE NW,20010,1
-77.02256817,38.92776479,Jun-20,Closed,654 HOBART PLACE NW,20001,1
-77.01023192,38.9022823,Jun-20,Closed,22 K STREET NW,20001,6
-77.0156046,38.94135414,Jun-20,Closed,4104 3RD STREET NW,20011,4
-76.98132467,38.89110016,Jun-20,Closed,1626 A STREET NE,20002,6
-77.01560943,38.9412982,Jun-20,Closed,4102 3RD STREET NW,20011,4
-77.00176436,38.91374928,Jun-20,Closed,1727 3RD STREET NE,20002,5
-76.9934828,38.90061025,Jun-20,Closed,801 9TH STREET NE,20002,6
-77.02240075,38.93447376,Jun-20,Closed,704 OTIS PLACE NW,20010,1
-77.00274855,38.89754441,Jun-20,Closed,218 F STREET NE,20002,6
-76.93511443,38.90902072,Jun-20,Closed,1501 OLIVE STREET NE,20019,7
-76.99438224,38.95043251,Jun-20,Open,5023 8TH STREET NE,20017,5
-77.00279612,38.90226911,Jun-20,Closed,221 K STREET NE,20002,6
-76.99184796,38.84023284,Jun-20,Closed,3414 10TH PLACE SE,20032,8
-77.01536051,38.94989312,Jun-20,Closed,236 EMERSON STREET NW,20011,4
-77.02191369,38.95288724,Jun-20,Open,5133 7TH STREET NW,20011,4
-77.030387,38.91615489,Jun-20,Closed,1318 WALLACH PLACE NW,20009,1
-76.99075403,38.89104742,Jun-20,Open,2 WALTER HOUP COURT NE,20002,6
-77.01673469,38.94784373,Jun-20,Closed,4708 3RD PLACE NW,20011,4
-76.97180336,38.89686964,Jun-20,Closed,528 25TH PLACE NE,20002,7
-76.97326137,38.89690422,Jun-20,Closed,531 23RD PLACE NE,20002,7
-77.02521948,38.95499631,Jun-20,Closed,836 JEFFERSON STREET NW,20011,4
-77.01193151,38.91289793,Jun-20,Open,1707 1ST STREET NW,20001,5
-76.9840679,38.90925953,Jun-20,Closed,1238 SIMMS PLACE NE,20002,5
-77.01657059,38.9138237,Jun-20,Open,408 FLORIDA AVENUE NW,20001,5
-76.98639035,38.88618769,Jun-20,Open,1345 SOUTH CAROLINA AVENUE SE,20003,6
-77.02450658,38.92471796,Jun-20,Open,758 FAIRMONT STREET NW,20001,1
-77.01597257,38.94089458,Jun-20,Closed,312 TAYLOR STREET NW,20011,4
-76.97151084,38.89616241,Jun-20,Closed,2504 E STREET NE,20002,7
-76.97048975,38.89695355,Jun-20,Closed,550 OKLAHOMA AVENUE NE,20002,7
-76.98025296,38.88886464,Jun-20,Closed,1712 A STREET SE,20003,6
-76.99408276,38.8877657,Jun-20,Closed,818 INDEPENDENCE AVENUE SE,20003,6
-77.02449612,38.92784683,Jun-20,Closed,746 COLUMBIA ROAD NW,20001,1
-77.0187319,38.90523022,Jun-20,Closed,1131 5TH STREET NW,20001,6
-77.07274648,38.92046578,Jun-20,Open,2317 37TH STREET NW,20007,3
-77.02727015,38.93887913,Jun-20,Open,965 RANDOLPH STREET NW,20011,4
-77.06100999,38.90866806,Jun-20,Closed,1403 31ST STREET NW,20007,2
-77.01019629,38.96753844,Jun-20,Closed,37 TUCKERMAN STREET NW,20011,4
-76.98143076,38.86745882,Jun-20,Closed,1620 T STREET SE,20020,8
-77.0390698,38.92056108,Jun-20,Open,2312 17TH STREET NW,20009,1
-77.07304598,38.94458471,Jun-20,Closed,3710 WARREN STREET NW,20016,3
-76.98425127,38.90853961,Jun-20,Closed,1240 RAUM STREET NE,20002,5
-77.05700919,38.92997839,Jun-20,Closed,2937 28TH STREET NW,20008,3
-77.02098593,38.96630188,Jun-20,Closed,523 SHERIDAN STREET NW,20011,4
-77.03253127,38.96773632,Jun-20,Open,1369 TUCKERMAN STREET NW,20011,4
-77.02863035,38.9617217,Jun-20,Open,ROCK CREEK FORD ROAD NW AND PINEY BRANCH ROAD NW,20011,4
-77.02058992,38.95555807,Jun-20,Closed,513 JEFFERSON STREET NW,20011,4
-76.98243855,38.86841558,Jun-20,Open,1532 S STREET SE,20020,8
-77.00373535,38.9221095,Jun-20,Closed,2432 2ND STREET NE,20002,5
-77.02432107,38.9427829,Jun-20,Closed,828 VARNUM STREET NW,20011,4
-77.03033689,38.9374157,Jun-20,Closed,1318 QUINCY STREET NW,20011,4
-77.01326854,38.91092046,Jun-20,Closed,132 Q STREET NW,20001,5
-76.92513694,38.90161926,Jun-20,Closed,5207 JAY STREET NE,20019,7
-77.02671759,38.92795381,Jun-20,Closed,1019 COLUMBIA ROAD NW,20001,1
-76.9833907,38.88626694,Jun-20,Closed,250 15TH STREET SE,20003,6
-77.02025462,38.93109072,Jun-20,Open,3232 WARDER STREET NW,20010,1
-77.02076118,38.94065078,Jun-20,Closed,4031 NEW HAMPSHIRE AVENUE NW,20011,4
-76.9935252,38.88316077,Jun-20,Closed,901 PENNSYLVANIA AVENUE SE,20003,6
-77.00383489,38.8839602,Jun-20,Closed,151 NORTH CAROLINA AVENUE SE,20003,6
-77.02899514,38.92700514,Jun-20,Closed,1221 HARVARD STREET NW,20009,1
-77.03543568,38.91644408,Jun-20,Closed,1511 CAROLINE STREET NW,20009,2
-77.00007082,38.96249985,Jun-20,Closed,501 PEABODY STREET NE,20011,4
-77.0170883,38.95422424,Jun-20,Closed,5220 KANSAS AVENUE NW,20011,4
-77.01881298,38.95297804,Jun-20,Closed,422 HAMILTON STREET NW,20011,4
-76.98241832,38.88740545,Jun-20,Closed,203 16TH STREET SE,20003,6
-77.04144157,38.91513886,Jun-20,Open,1827 18TH STREET NW,20009,2
-76.98186224,38.89850176,Jun-20,Open,16TH STREET NE AND GALES STREET NE,20002,6
-76.97596143,38.93783245,Jun-20,Open,3909 20TH STREET NE,20018,5
-77.01963,38.97723316,Jun-20,Open,7130 CHESTNUT STREET NW,20012,4
-76.99966936,38.82281769,Jun-20,Closed,4643 6TH STREET SE,20032,8
-77.01714454,38.90983805,Jun-20,Closed,413 P STREET NW,20001,6
-77.02112035,38.97054816,Jun-20,Closed,6613 6TH STREET NW,20012,4
-77.03618402,38.90982965,Jun-20,Closed,1501 16TH STREET NW,20036,2
-76.9957004,38.89462547,Jun-20,Closed,711 D STREET NE,20002,6
-77.03971347,38.91720958,Jun-20,Closed,1735 U STREET NW,20009,1
-76.98595869,38.86869387,Jun-20,Open,1333 RIDGE PLACE SE,20020,8
-76.99973819,38.9257555,Jun-20,Closed,2804 5TH STREET NE,20017,5
-77.02061895,38.91430148,Jun-20,Closed,617 S STREET NW,20001,6
-77.06140352,38.90668503,Jun-20,Closed,3100 N STREET NW,20007,2
-77.02795498,38.92454747,Jun-20,Closed,1124 FAIRMONT STREET NW,20009,1
-77.02526469,38.91945874,Jun-20,Closed,950 FLORIDA AVENUE NW,20001,1
-77.02864126,38.90875705,Jun-20,Closed,1209 O STREET NW,20005,2
-76.95820152,38.88463075,Jun-20,Closed,3342 D STREET SE,20019,7
-77.04247865,38.92038621,Jun-20,Closed,1810 BELMONT ROAD NW,20009,1
-76.97225922,38.89704379,Jun-20,Closed,539 24TH STREET NE,20002,7
-77.0204443,38.96151283,Jun-20,Closed,509 OGLETHORPE STREET NW,20011,4
-77.04182023,38.92495402,Jun-20,Closed,1751 LANIER PLACE NW,20009,1
-76.98336167,38.89410062,Jun-20,Closed,325 15TH STREET NE,20002,6
-77.02758578,38.98013959,Jun-20,Closed,7423 12TH STREET NW,20012,4
-77.0405498,38.90989353,Jun-20,Closed,1743 P STREET NW,20036,2
-76.99199179,38.88777422,Jun-20,Closed,1016 INDEPENDENCE AVENUE SE,20003,6
-76.93810681,38.89922053,Jun-20,Closed,4428 GAULT PLACE NE,20019,7
-77.03582855,38.93621793,Jun-20,Closed,1536 OGDEN STREET NW,20010,1
-77.07365146,38.92112327,Jun-20,Closed,2409 TUNLAW ROAD NW,20007,3
-77.04190326,38.91436002,Jun-20,Closed,1800 18TH STREET NW,20009,2
-77.00088367,38.92318786,Jun-20,Closed,2518 4TH STREET NE,20002,5
-76.98117324,38.89752076,Jun-20,Closed,1634 ROSEDALE STREET NE,20002,6
-76.97180336,38.89686964,Jun-20,Closed,528 25TH PLACE NE,20002,7
-77.00651803,38.92663993,Jun-20,Closed,49 FRANKLIN STREET NE,20002,5
-77.01597856,38.91358632,Jun-20,Closed,322 FLORIDA AVENUE NW,20001,5
-77.02107453,38.95766916,Jun-20,Closed,603 LONGFELLOW STREET NW,20011,4
-76.9824576,38.89407976,Jun-20,Closed,324 16TH STREET NE,20002,6
-77.0096374,38.92110059,Jun-20,Open,8 BRYANT STREET NW,20001,5
-77.01989029,38.95136511,Jun-20,Closed,5008 5TH STREET NW,20011,4
-76.99310811,38.92828681,Jun-20,Closed,909 IRVING STREET NE,20017,5
-77.01831115,38.95259374,Jun-20,Closed,5112 KANSAS AVENUE NW,20011,4
-77.02247205,38.93197277,Jun-20,Closed,640 MORTON STREET NW,20010,1
-76.98992752,38.91255687,Jun-20,Closed,958 MOUNT OLIVET ROAD NE,20002,5
-77.04019353,38.93033661,Jun-20,Closed,1742 KILBOURNE PLACE NW,20010,1
-76.98685833,38.88606181,Jun-20,Closed,1331 SOUTH CAROLINA AVENUE SE,20003,6
-77.01116647,38.9142916,Jun-20,Closed,63 S STREET NW,20001,5
-76.98720783,38.91992128,Jun-20,Closed,2221 13TH STREET NE,20018,5
-77.02268175,38.91030743,Jun-20,Closed,1519 8TH STREET NW,20001,6
-76.98146527,38.89831273,Jun-20,Closed,1607 GALES STREET NE,20002,6
-77.02049199,38.91589112,Jun-20,Closed,611 FLORIDA AVENUE NW,20001,1
-77.01825232,38.95804015,Jun-20,Closed,401 MISSOURI AVENUE NW,20011,4
-77.01105445,38.91318728,Jun-20,Open,62 RANDOLPH PLACE NW,20001,5
-77.0529099,38.90978391,Jun-20,Closed,2439 P STREET NW,20007,2
-76.99109843,38.90411498,Jun-20,Closed,1141 MORSE STREET NE,20002,5
-77.0101731,38.90776812,Jun-20,Closed,32 HANOVER PLACE NW,20001,5
-77.0226072,38.93483189,Jun-20,Closed,709 OTIS PLACE NW,20010,1
-77.05440625,38.90089558,Jun-20,Closed,2527 I STREET NW,20037,2
-77.01437921,38.9137403,Jun-20,Open,1716 2ND STREET NW,20001,5
-76.99141205,38.92776467,Jun-20,Closed,1018 HAMLIN STREET NE,20017,5
-77.0129341,38.9174991,Jun-20,Open,119 BLOOMINGDALE COURT NW,20001,5
-76.98590453,38.86868846,Jun-20,Open,1335 RIDGE PLACE SE,20020,8
-76.9771722,38.86573845,Jun-20,Open,1925 U PLACE SE,20020,8
-77.01088451,38.95488601,Jun-20,Closed,5304 NEW HAMPSHIRE AVENUE NW,20011,4
-77.02868126,38.91991269,Jun-20,Closed,2229 12TH PLACE NW,20009,1
-77.02455419,38.94276429,Jun-20,Closed,834 VARNUM STREET NW,20011,4
-77.0300247,38.92711929,Jun-20,Closed,2910 13TH STREET NW,20009,1
-76.98883461,38.90195683,Jun-20,Closed,1227 FLORIDA AVENUE NE,20002,6
-76.99785902,38.88641079,Jun-20,Closed,613 NORTH CAROLINA AVENUE SE,20003,6
-76.99316864,38.89714877,Jun-20,Closed,915 F STREET NE,20002,6
-77.01106436,38.90944125,Jun-20,Open,62 P STREET NW,20001,5
-77.03002467,38.92702704,Jun-20,Closed,2906 13TH STREET NW,20009,1
-77.02864126,38.90875705,Jun-20,Closed,1209 O STREET NW,20005,2
-77.03600288,38.91577116,Jun-20,Closed,1541 T STREET NW,20009,2
-76.97872162,38.90644276,Jun-20,Closed,1225 17TH STREET NE,20002,5
-77.0298525,38.91438894,Jun-20,Closed,1800 13TH STREET NW,20009,1
-77.01935786,38.93175469,Jun-20,Closed,422 LURAY PLACE NW,20010,1
-76.95563519,38.89521843,Jun-20,Closed,3453 EADS STREET NE,20019,7
-76.98053836,38.89813827,Jun-20,Closed,1643 GALES STREET NE,20002,6
-77.02315916,38.95170268,Jun-20,Open,5026 7TH PLACE NW,20011,4
-77.00035994,38.88790422,Jun-20,Closed,124 4TH STREET SE,20003,6
-77.00270602,38.91281338,Jun-20,Closed,226 R STREET NE,20002,5
-76.98802875,38.90689702,Jun-20,Closed,1132 PENN STREET NE,20002,5
-76.97994981,38.88885649,Jun-20,Closed,1720 A STREET SE,20003,6
-77.02251109,38.92776867,Jun-20,Closed,652 HOBART PLACE NW,20001,1
-77.00011229,38.8445234,Jun-20,Open,337 PARKLAND PLACE SE,20032,8
-76.97441165,38.92280635,Jun-20,Closed,2506 22ND STREET NE,20018,5
-76.99640007,38.88855205,Jun-20,Closed,659 A STREET SE,20003,6
-76.99721401,38.92539576,Jun-20,Closed,629 FRANKLIN STREET NE,20017,5
-77.01926815,38.96251592,Jun-20,Open,430 PEABODY STREET NW,20011,4
-77.01616157,38.91721899,Jun-20,Closed,1944 3RD STREET NW,20001,1
-77.01797832,38.90003179,Jun-20,Closed,461 H STREET NW,20001,2
-77.07040772,38.91433758,Jun-20,Closed,3526 S STREET NW,20007,2
-77.03971815,38.91504551,Jun-20,Closed,1721 SWANN STREET NW,20009,2
-77.0209371,38.92933416,Jun-20,Closed,539 IRVING STREET NW,20010,1
-76.98119622,38.90482042,Jun-20,Closed,1113 16TH STREET NE,20002,5
-76.98019994,38.88885599,Jun-20,Closed,1714 A STREET SE,20003,6
-77.04024875,38.9098794,Jun-20,Closed,1737 P STREET NW,20036,2
-76.99442466,38.89183453,Jun-20,Open,802 MASSACHUSETTS AVENUE NE,20002,6
-76.99884014,38.90622651,Jun-20,Closed,519 FLORIDA AVENUE NE,20002,6
-77.03024604,38.91901795,Jun-20,Closed,1310 W STREET NW,20009,1
-76.93918712,38.90149866,Jun-20,Closed,JAY STREET NE AND 44TH STREET NE,20019,7
-76.9852289,38.89220334,Jun-20,Closed,1402 CONSTITUTION AVENUE NE,20002,6
-77.03241997,38.96810677,Jun-20,Open,1374 TEWKESBURY PLACE NW,20012,4
-76.99318615,38.90330328,Jun-20,Closed,910 KENT PLACE NE,20002,6
-77.0177972,38.9503522,Jun-20,Closed,4906 4TH STREET NW,20011,4
-76.99302923,38.92829041,Jun-20,Closed,911 IRVING STREET NE,20017,5
-77.00830685,38.91283141,Jun-20,Open,10 R STREET NE,20002,5
-76.97819114,38.84880938,Jun-20,Open,1836 ALABAMA AVENUE SE,20020,8
-77.01693955,38.96473618,Jun-20,Open,312 RITTENHOUSE STREET NW,20011,4
-76.99604934,38.94866678,Jun-20,Closed,727 DECATUR PLACE NE,20017,5
-77.02415468,38.93954454,Jun-20,Open,822 SHEPHERD STREET NW,20011,4
-77.0293925,38.92713908,Jun-20,Closed,2907 13TH STREET NW,20009,1
-77.04371042,38.93126474,Jun-20,Open,3153 19TH STREET NW,20010,1
-77.0131741,38.91023142,Jun-20,Open,128 BATES STREET NW,20001,5
-76.99176524,38.89128378,Jun-20,Closed,130 11TH STREET NE,20002,6
-77.0281324,38.9278888,Jun-20,Closed,1117 COLUMBIA ROAD NW,20009,1
-76.99566209,38.89911416,Jun-20,Closed,710 G STREET NE,20002,6
-77.05078729,38.90010357,Jun-20,Closed,2300 I STREET NW,20052,2
-77.03533652,38.91204083,Jun-20,Closed,1517 CORCORAN STREET NW,20009,2
-77.00641764,38.88368443,Jun-20,Closed,452 NEW JERSEY AVENUE SE,20003,6
-76.98591134,38.884996,Jun-20,Closed,314 KENTUCKY AVENUE SE,20003,6
-77.00469883,38.91681996,Jun-20,Open,149 U STREET NE,20002,5
-77.00426324,38.91574636,Jun-20,Closed,162 T STREET NE,20002,5
-77.03989182,38.92332797,Jun-20,Closed,1725 EUCLID STREET NW,20009,1
-77.04762319,38.91278299,Jun-20,Closed,2119 R STREET NW,20008,2
-77.01880317,38.94508607,Jun-20,Closed,426 ALLISON STREET NW,20011,4
-77.01562077,38.94091651,Jun-20,Closed,302 TAYLOR STREET NW,20011,4
-77.00174778,38.91453381,Jun-20,Closed,1809 3RD STREET NE,20002,5
-77.00988531,38.96753937,Jun-20,Closed,25 TUCKERMAN STREET NW,20011,4
-77.01920981,38.96396815,Jun-20,Closed,423 QUACKENBOS STREET NW,20011,4
-77.00942807,38.91469983,Jun-20,Open,1822 NORTH CAPITOL STREET NW,20002,5
-77.00236334,38.9128042,Jun-20,Open,236 R STREET NE,20002,5
-76.97030241,38.87484251,Jun-20,Closed,2503 FAIRLAWN AVENUE SE,20020,7
-77.01017154,38.91536431,Jun-20,Closed,30 T STREET NW,20001,5
-77.02475422,38.95142643,Jun-20,Closed,5016 ILLINOIS AVENUE NW,20011,4
-77.05531679,38.96916719,Jun-20,Open,5742 26TH STREET NW,20015,4
-77.00620027,38.91282955,Jun-20,Closed,106 R STREET NE,20002,5
-76.98720783,38.91992128,Jun-20,Closed,2221 13TH STREET NE,20018,5
-76.99288644,38.88789355,Jun-20,Closed,127 10TH STREET SE,20003,6
-77.00933596,38.95101187,Jun-20,Closed,8 FARRAGUT PLACE NW,20011,4
-77.02144841,38.93601706,Jun-20,Closed,3636 WARDER STREET NW,20010,1
-77.04374183,38.93808861,Jun-20,Closed,1901 QUINCY STREET NW,20011,4
-76.98761336,38.90682167,Jun-20,Closed,1506 MONTELLO AVENUE NE,20002,5
-77.06630014,38.90583286,Jun-20,Closed,3304 PROSPECT STREET NW,20007,2
-77.00826205,38.94713794,Jun-20,Closed,6 HAWAII AVENUE NE,20011,5
-76.98763574,38.9067742,Jun-20,Closed,1504 MONTELLO AVENUE NE,20002,5
-77.03762071,38.9182874,Jun-20,Closed,1627 V STREET NW,20009,1
-76.96066589,38.88264724,Jun-20,Closed,3217 E STREET SE,20019,7
-77.0351973,38.96636891,Jun-20,Closed,1443 SHERIDAN STREET NW,20011,4
-77.02686292,38.92891784,Jun-20,Closed,1015 IRVING STREET NW,20010,1
-76.95606822,38.89006626,Jun-20,Closed,3428 EAST CAPITOL STREET NE,20019,7
-76.98499766,38.90758878,Jun-20,Closed,1247 MEIGS PLACE NE,20002,5
-77.04101809,38.93306116,Jun-20,Closed,3325 18TH STREET NW,20010,1
-77.05251784,38.92695397,Jun-20,Closed,2754 WOODLEY PLACE NW,20008,3
-76.98008217,38.89782389,Jun-20,Closed,1692 KRAMER STREET NE,20002,6
-77.04069897,38.92520368,Jun-20,Closed,2733 ONTARIO ROAD NW,20009,1
-77.01116819,38.91353094,Jun-20,Closed,63 RANDOLPH PLACE NW,20001,5
-77.02744417,38.93820176,Jun-20,Closed,3818 10TH STREET NW,20011,4
-76.98908557,38.89754915,Jun-20,Closed,1223 MARYLAND AVENUE NE,20002,6
-77.02734662,38.91151941,Jun-20,Closed,1612 11TH STREET NW,20001,2
-77.04125863,38.92478982,Jun-20,Closed,1732 LANIER PLACE NW,20009,1
-77.02176653,38.95004137,Jun-20,Closed,4901 7TH STREET NW,20011,4
-76.98128745,38.90467188,Jun-20,Closed,1107 16TH STREET NE,20002,5
-76.97859349,38.90540578,Jun-20,Closed,1707 M STREET NE,20002,5
-76.93891264,38.90134675,Jun-20,Open,4401 JAY STREET NE,20019,7
-76.98010954,38.90715556,Jun-20,Closed,1262 16TH STREET NE,20002,5
-77.00300941,38.8918412,Jun-20,Closed,211 CONSTITUTION AVENUE NE,20002,6
-76.98448625,38.92072116,Jun-20,Closed,1334 DOWNING PLACE NE,20018,5
-77.01082651,38.91023842,Jun-20,Open,50 BATES STREET NW,20001,5
-77.0273261,38.92686123,Jun-20,Closed,2900 11TH STREET NW,20001,1
-77.01087751,38.91279732,Jun-20,Closed,53 R STREET NW,20001,5
-76.99241212,38.89783192,Jun-20,Closed,615 10TH STREET NE,20002,6
-76.98688635,38.86843139,Jun-20,Closed,1726 13TH STREET SE,20020,8
-77.02935158,38.91990965,Jun-20,Closed,2223 13TH STREET NW,20009,1
-77.02318308,38.91424236,Jun-20,Closed,1800 8TH STREET NW,20001,1
-77.05153019,38.92614303,Jun-20,Closed,2725 WOODLEY PLACE NW,20008,3
-77.03122509,38.93440048,Jun-20,Closed,1342 OTIS PLACE NW,20010,1
-77.02905329,38.95167335,Jun-20,Closed,1220 GALLATIN STREET NW,20011,4
-77.02686292,38.92891784,Jun-20,Closed,1015 IRVING STREET NW,20010,1
-77.0099343,38.90836665,Jun-20,Closed,22 O STREET NW,20001,5
-76.99870896,38.92427389,Jun-20,Closed,2628 6TH STREET NE,20017,5
-77.01794423,38.94230463,Jun-20,Closed,417 UPSHUR STREET NW,20011,4
-77.00235061,38.96035955,Jun-20,Closed,309 NICHOLSON STREET NE,20011,4
-76.98053518,38.89666919,Jun-20,Closed,529 EAMES PLACE NE,20002,6
-77.02408911,38.94211462,Jun-20,Closed,817 UPSHUR STREET NW,20011,4
-77.004448,38.9164418,Jun-20,Closed,156 TODD PLACE NE,20002,5
-77.00879267,38.96937029,Jun-20,Closed,6537 NORTH CAPITOL STREET NE,20012,4
-77.01105185,38.91501759,Jun-20,Closed,61 SEATON PLACE NW,20001,5
-77.05584166,38.96894354,Jun-20,Closed,5735 27TH STREET NW,20015,4
-76.97549853,38.89998953,Jun-20,Closed,1921 H STREET NE,20002,5
-76.92625951,38.90257441,Jun-20,Closed,5103 JUST STREET NE,20019,7
-77.00634417,38.91680835,Jun-20,Open,1937 1ST STREET NE,20002,5
-77.03306064,38.91936834,Jun-20,Closed,1425 W STREET NW,20009,1
-77.02471381,38.93535845,Jun-20,Closed,3649 NEW HAMPSHIRE AVENUE NW,20010,1
-77.02181821,38.95115461,Jun-20,Open,5003 7TH STREET NW,20011,4
-76.99906824,38.90226581,Jun-20,Closed,507 K STREET NE,20002,6
-77.02409348,38.95233442,Jun-20,Closed,5110 8TH STREET NW,20011,4
-77.03763316,38.93074608,Jun-20,Closed,1622 LAMONT STREET NW,20010,1
-76.92455216,38.88717242,Jun-20,Closed,5320 CENTRAL AVENUE SE,20019,7
-76.99867713,38.88067796,Jun-20,Closed,715 6TH STREET SE,20003,6
-77.02070167,38.88109376,Jun-20,Closed,620 G STREET SW,20024,6
-77.02881088,38.91537589,Jun-20,Closed,1218 T STREET NW,20009,1
-77.02256817,38.92776479,Jun-20,Open,654 HOBART PLACE NW,20001,1
-76.97658924,38.89497831,Jun-20,Closed,1918 D STREET NE,20002,7
-76.99976486,38.8834839,Jun-20,Closed,429 5TH STREET SE,20003,6
-76.97925002,38.90521574,Jun-20,Closed,1142 17TH STREET NE,20002,5
-76.98386455,38.89131007,Jun-20,Open,108 15TH STREET NE,20002,6
-77.0211228,38.97066437,Jun-20,Closed,6615 6TH STREET NW,20012,4
-77.02597308,38.95594318,Jun-20,Closed,5416 9TH STREET NW,20011,4
-76.98595905,38.90842695,Jun-20,Closed,1661 MONTELLO AVENUE NE,20002,5
-77.03318816,38.90869297,Jun-20,Open,1427 RHODE ISLAND AVENUE NW,20005,2
-76.98099233,38.8959385,Jun-20,Open,1637 E STREET NE,20002,6
-76.97224744,38.89708721,Jun-20,Open,541 24TH STREET NE,20002,7
-77.02345327,38.92694477,Jun-20,Open,718 HARVARD STREET NW,20001,1
-77.03135517,38.89501014,Jun-20,Closed,1350 PENNSYLVANIA AVENUE NW,20004,2
-76.99867713,38.88067796,Jun-20,Closed,715 6TH STREET SE,20003,6
-77.02200727,38.94286596,Jun-20,Closed,4226 7TH STREET NW,20011,4
-76.98399531,38.91983846,Jun-20,Closed,1369 ADAMS STREET NE,20018,5
-77.02589068,38.92442174,Jun-20,Closed,2618 SHERMAN AVENUE NW,20001,1
-76.97649361,38.89659674,Jun-20,Closed,1917 ROSEDALE STREET NE,20002,7
-77.04855835,38.90761082,Jun-20,Closed,1309 22ND STREET NW,20037,2
-76.93471732,38.90930318,Jun-20,Closed,1509 OLIVE STREET NE,20019,7
-77.01357329,38.95035835,Jun-20,Open,4911 NEW HAMPSHIRE AVENUE NW,20011,4
-77.02501042,38.92472191,Jun-20,Closed,774 FAIRMONT STREET NW,20001,1
-77.00268516,38.91317606,Jun-20,Open,219 RANDOLPH PLACE NE,20002,5
-77.02316153,38.92564321,Jun-20,Closed,2718 GEORGIA AVENUE NW,20001,1
-77.02353411,38.95071395,Jun-20,Closed,4925 8TH STREET NW,20011,4
-77.0108423,38.90946649,Jun-20,Open,54 P STREET NW,20001,5
-77.05659532,38.9095513,Jun-20,Closed,2731 P STREET NW,20007,2
-77.03120004,38.9153714,Jun-20,Closed,1336 T STREET NW,20009,1
-77.03214388,38.96845655,Jun-20,Open,1365 TEWKESBURY PLACE NW,20012,4
-76.99177756,38.89140116,Jun-20,Closed,134 11TH STREET NE,20002,6
-77.01863462,38.94944187,Jun-20,Closed,435 DELAFIELD PLACE NW,20011,4
-77.03241997,38.96810677,Jun-20,Open,1374 TEWKESBURY PLACE NW,20012,4
-77.05727906,38.92680859,Jun-20,Closed,2823 29TH STREET NW,20008,3
-77.00793867,38.91168899,Jun-20,Open,23 QUINCY PLACE NE,20002,5
-77.00370284,38.91795261,Jun-20,Open,181 V STREET NE,20002,5
-77.01990167,38.95160635,Jun-20,Closed,5018 5TH STREET NW,20011,4
-77.00139418,38.96392972,Jun-20,Closed,332 QUACKENBOS STREET NE,20011,4
-76.98868985,38.92286022,Jun-20,Closed,1228 BRENTWOOD ROAD NE,20018,5
-77.03155484,38.96828051,Jun-20,Open,1300  - 1399 BLOCK OF TEWKESBURY PLACE NW,20012,4
-77.03011604,38.93094455,Jun-20,Closed,1306 PARK ROAD NW,20010,1
-77.02960343,38.90965737,Jun-20,Closed,LOGAN CIRCLE,20005,2
-77.03281703,38.91622486,Jun-20,Closed,1420 PALOMA WAY NW,20009,2
-77.04102356,38.93393361,Jun-20,Open,3363 18TH STREET NW,20010,1
-77.03874845,38.92337484,Jun-20,Closed,2505 17TH STREET NW,20009,1
-77.0077642,38.91680169,Jun-20,Open,33 U STREET NE,20002,5
-77.06186549,38.92807732,Jun-20,Closed,3102 HAWTHORNE STREET NW,20008,3
-76.99320914,38.92828295,Jun-20,Open,907 IRVING STREET NE,20017,5
